x1,x2,operacion,resultado
90,5,-,85.0
23,27,/,0.8518518518518519
86,24,+,110.0
17,26,+,43.0
99,100,*,9900.0
29,79,+,108.0
22,73,+,95.0
90,20,+,110.0
24,31,-,-7.0
15,88,-,-73.0
81,85,+,166.0
12,12,*,144.0
12,28,/,0.42857142857142855
66,94,+,160.0
12,50,/,0.24
40,43,*,1720.0
45,27,-,18.0
8,21,/,0.38095238095238093
38,77,+,115.0
60,98,/,0.6122448979591837
86,21,+,107.0
16,28,/,0.5714285714285714
74,8,/,9.25
6,11,*,66.0
90,26,+,116.0
56,45,+,101.0
66,10,/,6.6
6,24,+,30.0
63,54,/,1.1666666666666667
8,71,*,568.0
52,70,*,3640.0
36,30,*,1080.0
9,33,/,0.2727272727272727
3,36,-,-33.0
75,2,/,37.5
52,51,+,103.0
35,34,/,1.0294117647058822
76,42,/,1.8095238095238095
45,53,+,98.0
82,96,-,-14.0
41,66,/,0.6212121212121212
4,91,/,0.04395604395604396
86,13,+,99.0
30,78,+,108.0
39,77,-,-38.0
63,66,/,0.9545454545454546
30,10,-,20.0
51,57,*,2907.0
35,1,*,35.0
18,92,/,0.1956521739130435
4,56,/,0.07142857142857142
98,40,/,2.45
40,85,+,125.0
40,63,*,2520.0
94,73,*,6862.0
92,30,*,2760.0
74,65,+,139.0
11,57,/,0.19298245614035087
100,57,-,43.0
4,33,+,37.0
22,57,-,-35.0
92,95,-,-3.0
21,84,*,1764.0
65,45,*,2925.0
80,72,-,8.0
94,6,+,100.0
12,17,-,-5.0
49,43,*,2107.0
41,77,-,-36.0
24,72,/,0.3333333333333333
57,94,+,151.0
7,38,+,45.0
11,22,-,-11.0
22,34,-,-12.0
79,100,/,0.79
57,4,-,53.0
99,80,/,1.2375
20,78,+,98.0
28,80,-,-52.0
13,77,*,1001.0
39,26,/,1.5
40,56,*,2240.0
27,39,+,66.0
2,35,/,0.05714285714285714
82,43,+,125.0
84,80,*,6720.0
99,54,+,153.0
19,81,*,1539.0
29,62,+,91.0
46,88,*,4048.0
31,82,+,113.0
86,35,+,121.0
90,76,-,14.0
34,62,*,2108.0
22,15,+,37.0
35,64,+,99.0
33,19,*,627.0
52,13,/,4.0
50,64,/,0.78125
23,51,/,0.45098039215686275
9,38,+,47.0
66,55,+,121.0
68,94,*,6392.0
52,77,+,129.0
69,62,/,1.1129032258064515
42,90,*,3780.0
54,9,-,45.0
6,43,/,0.13953488372093023
45,29,-,16.0
91,91,+,182.0
78,21,+,99.0
14,77,+,91.0
73,65,-,8.0
10,33,*,330.0
29,20,/,1.45
70,8,-,62.0
27,28,+,55.0
4,35,/,0.11428571428571428
42,80,/,0.525
80,84,/,0.9523809523809523
81,64,+,145.0
25,81,+,106.0
92,52,/,1.7692307692307692
65,91,/,0.7142857142857143
67,2,-,65.0
52,86,*,4472.0
2,89,/,0.02247191011235955
77,19,/,4.052631578947368
52,90,+,142.0
95,22,+,117.0
17,33,+,50.0
47,55,/,0.8545454545454545
77,58,-,19.0
94,18,+,112.0
46,56,*,2576.0
41,93,*,3813.0
16,97,*,1552.0
46,74,-,-28.0
50,58,*,2900.0
56,22,*,1232.0
58,53,/,1.0943396226415094
36,35,*,1260.0
53,31,-,22.0
6,76,+,82.0
60,38,*,2280.0
92,43,*,3956.0
74,88,+,162.0
58,90,*,5220.0
25,39,/,0.6410256410256411
15,32,+,47.0
71,20,-,51.0
12,64,-,-52.0
11,87,/,0.12643678160919541
7,23,*,161.0
24,32,*,768.0
46,27,-,19.0
39,4,-,35.0
60,80,/,0.75
12,55,+,67.0
17,95,*,1615.0
42,31,+,73.0
45,5,-,40.0
54,16,+,70.0
6,53,+,59.0
18,9,*,162.0
90,100,-,-10.0
5,36,*,180.0
78,21,+,99.0
43,91,/,0.4725274725274725
75,64,/,1.171875
76,1,/,76.0
99,20,+,119.0
50,3,*,150.0
57,36,+,93.0
19,87,*,1653.0
97,12,+,109.0
63,32,-,31.0
97,65,*,6305.0
49,15,*,735.0
12,21,/,0.5714285714285714
10,22,+,32.0
1,13,*,13.0
13,29,-,-16.0
77,4,/,19.25
4,60,-,-56.0
100,65,*,6500.0
85,49,+,134.0
89,76,+,165.0
34,25,/,1.36
42,36,/,1.1666666666666667
31,62,-,-31.0
20,52,/,0.38461538461538464
58,88,+,146.0
2,91,+,93.0
43,32,+,75.0
71,35,-,36.0
26,58,*,1508.0
69,65,-,4.0
17,37,+,54.0
87,41,*,3567.0
58,39,+,97.0
22,77,/,0.2857142857142857
85,55,-,30.0
41,61,+,102.0
74,28,/,2.642857142857143
28,95,*,2660.0
45,50,/,0.9
90,55,*,4950.0
88,4,/,22.0
71,9,-,62.0
78,81,-,-3.0
37,26,*,962.0
4,72,*,288.0
65,33,-,32.0
37,44,/,0.8409090909090909
50,36,*,1800.0
56,81,+,137.0
93,79,+,172.0
33,85,+,118.0
11,27,-,-16.0
23,34,*,782.0
82,9,+,91.0
70,5,+,75.0
39,80,/,0.4875
56,43,-,13.0
53,12,-,41.0
13,40,/,0.325
10,5,*,50.0
11,75,*,825.0
81,51,*,4131.0
34,61,-,-27.0
92,29,*,2668.0
4,99,+,103.0
100,57,-,43.0
90,83,*,7470.0
3,64,*,192.0
47,76,-,-29.0
30,98,+,128.0
24,25,-,-1.0
98,43,*,4214.0
70,64,*,4480.0
77,77,+,154.0
48,10,-,38.0
21,21,-,0.0
77,100,-,-23.0
95,41,/,2.317073170731707
39,84,+,123.0
9,68,+,77.0
79,57,-,22.0
77,55,/,1.4
56,17,*,952.0
9,15,*,135.0
25,70,*,1750.0
19,96,/,0.19791666666666666
84,69,*,5796.0
48,46,-,2.0
61,17,+,78.0
33,64,/,0.515625
91,52,+,143.0
83,18,/,4.611111111111111
12,57,/,0.21052631578947367
100,67,*,6700.0
55,50,-,5.0
71,67,/,1.0597014925373134
85,70,+,155.0
91,2,-,89.0
11,44,+,55.0
87,90,/,0.9666666666666667
52,91,-,-39.0
78,69,-,9.0
93,18,*,1674.0
77,21,/,3.6666666666666665
64,4,+,68.0
38,5,*,190.0
6,53,+,59.0
4,72,-,-68.0
85,83,-,2.0
18,69,*,1242.0
80,69,-,11.0
49,66,-,-17.0
1,77,+,78.0
11,13,/,0.8461538461538461
80,85,/,0.9411764705882353
32,21,/,1.5238095238095237
38,22,/,1.7272727272727273
83,80,-,3.0
46,63,*,2898.0
62,98,+,160.0
21,62,+,83.0
89,22,*,1958.0
79,32,+,111.0
50,25,*,1250.0
46,71,+,117.0
77,61,*,4697.0
87,8,+,95.0
19,3,*,57.0
97,64,+,161.0
15,61,/,0.2459016393442623
55,35,*,1925.0
31,22,+,53.0
50,66,*,3300.0
57,47,*,2679.0
35,39,+,74.0
71,19,-,52.0
32,45,-,-13.0
51,82,+,133.0
44,76,/,0.5789473684210527
88,62,+,150.0
83,42,/,1.9761904761904763
43,63,/,0.6825396825396826
99,85,-,14.0
41,88,+,129.0
49,91,+,140.0
52,81,*,4212.0
57,19,/,3.0
72,36,*,2592.0
15,12,/,1.25
43,35,+,78.0
6,92,-,-86.0
73,57,*,4161.0
20,13,-,7.0
12,99,-,-87.0
25,13,/,1.9230769230769231
27,16,/,1.6875
94,96,+,190.0
20,99,/,0.20202020202020202
98,84,/,1.1666666666666667
29,1,-,28.0
59,64,+,123.0
45,51,/,0.8823529411764706
80,68,+,148.0
40,89,-,-49.0
48,39,*,1872.0
21,96,+,117.0
67,18,+,85.0
7,100,*,700.0
43,68,/,0.6323529411764706
5,26,*,130.0
37,94,*,3478.0
32,8,-,24.0
29,39,*,1131.0
71,87,/,0.8160919540229885
96,15,+,111.0
46,94,*,4324.0
41,98,-,-57.0
64,39,*,2496.0
3,37,/,0.08108108108108109
78,81,*,6318.0
30,66,-,-36.0
76,38,/,2.0
8,11,/,0.7272727272727273
86,70,*,6020.0
100,83,-,17.0
45,86,-,-41.0
86,12,*,1032.0
34,84,/,0.40476190476190477
74,81,+,155.0
55,11,*,605.0
66,41,/,1.6097560975609757
6,98,*,588.0
65,18,/,3.611111111111111
92,50,/,1.84
30,36,-,-6.0
25,43,+,68.0
76,59,+,135.0
37,95,*,3515.0
43,39,*,1677.0
41,36,+,77.0
26,58,/,0.4482758620689655
3,93,*,279.0
34,24,/,1.4166666666666667
29,36,-,-7.0
43,35,+,78.0
52,1,*,52.0
24,36,*,864.0
37,80,*,2960.0
15,76,-,-61.0
85,86,/,0.9883720930232558
27,43,/,0.627906976744186
76,14,-,62.0
13,36,/,0.3611111111111111
40,82,-,-42.0
51,36,+,87.0
91,23,-,68.0
90,64,+,154.0
18,30,*,540.0
82,55,-,27.0
78,88,+,166.0
44,65,-,-21.0
67,72,+,139.0
79,29,*,2291.0
79,1,+,80.0
65,80,+,145.0
17,2,*,34.0
53,92,-,-39.0
60,45,-,15.0
88,71,-,17.0
49,90,*,4410.0
46,99,/,0.46464646464646464
59,27,+,86.0
97,49,/,1.9795918367346939
100,100,+,200.0
47,44,-,3.0
36,52,*,1872.0
23,16,*,368.0
44,40,+,84.0
1,62,/,0.016129032258064516
11,99,-,-88.0
96,65,*,6240.0
46,45,/,1.0222222222222221
34,88,-,-54.0
69,96,*,6624.0
54,80,-,-26.0
74,66,+,140.0
41,1,/,41.0
24,11,+,35.0
79,49,*,3871.0
74,22,/,3.3636363636363638
87,50,*,4350.0
63,96,+,159.0
46,82,-,-36.0
5,58,+,63.0
82,49,*,4018.0
57,93,-,-36.0
41,38,*,1558.0
44,91,/,0.4835164835164835
14,79,/,0.17721518987341772
54,5,+,59.0
14,52,*,728.0
92,35,*,3220.0
52,6,*,312.0
90,83,/,1.0843373493975903
13,88,+,101.0
33,8,+,41.0
14,66,/,0.21212121212121213
9,99,/,0.09090909090909091
61,94,+,155.0
91,66,/,1.378787878787879
63,89,/,0.7078651685393258
92,81,*,7452.0
18,44,/,0.4090909090909091
15,11,*,165.0
71,100,-,-29.0
11,43,+,54.0
98,77,+,175.0
16,1,+,17.0
88,6,-,82.0
63,79,/,0.7974683544303798
78,11,*,858.0
75,77,/,0.974025974025974
17,11,/,1.5454545454545454
48,75,*,3600.0
53,60,*,3180.0
2,17,-,-15.0
19,91,+,110.0
83,26,-,57.0
50,42,/,1.1904761904761905
76,84,*,6384.0
34,30,+,64.0
98,63,/,1.5555555555555556
48,23,/,2.0869565217391304
29,11,-,18.0
58,78,+,136.0
59,89,/,0.6629213483146067
36,71,*,2556.0
83,99,*,8217.0
54,25,/,2.16
49,50,+,99.0
99,16,/,6.1875
39,78,/,0.5
46,20,/,2.3
81,91,-,-10.0
92,36,*,3312.0
24,76,*,1824.0
47,32,/,1.46875
85,43,+,128.0
34,28,+,62.0
16,100,-,-84.0
11,29,/,0.3793103448275862
57,5,*,285.0
33,50,-,-17.0
73,69,/,1.0579710144927537
2,57,+,59.0
63,42,/,1.5
40,1,*,40.0
37,30,/,1.2333333333333334
56,78,/,0.717948717948718
31,70,-,-39.0
32,35,/,0.9142857142857143
42,24,*,1008.0
25,33,/,0.7575757575757576
31,82,/,0.3780487804878049
86,76,-,10.0
14,77,+,91.0
55,7,-,48.0
5,80,-,-75.0
25,41,-,-16.0
18,83,*,1494.0
94,73,/,1.2876712328767124
33,66,+,99.0
42,89,*,3738.0
17,55,-,-38.0
91,88,+,179.0
64,92,*,5888.0
41,44,-,-3.0
28,14,/,2.0
47,23,/,2.0434782608695654
28,8,/,3.5
35,24,/,1.4583333333333333
22,42,-,-20.0
96,53,+,149.0
44,4,-,40.0
75,50,+,125.0
37,38,+,75.0
68,62,-,6.0
3,33,/,0.09090909090909091
61,94,/,0.648936170212766
10,79,+,89.0
4,51,*,204.0
63,40,*,2520.0
21,9,/,2.3333333333333335
48,14,+,62.0
49,54,*,2646.0
73,24,-,49.0
8,50,+,58.0
20,34,+,54.0
16,86,*,1376.0
17,46,/,0.3695652173913043
90,64,+,154.0
42,39,+,81.0
32,83,+,115.0
94,94,*,8836.0
91,79,/,1.1518987341772151
63,2,+,65.0
10,63,-,-53.0
35,35,*,1225.0
27,82,+,109.0
55,36,+,91.0
48,55,-,-7.0
89,99,+,188.0
100,17,/,5.882352941176471
70,71,+,141.0
16,41,*,656.0
81,43,+,124.0
86,42,/,2.0476190476190474
44,88,-,-44.0
98,37,*,3626.0
5,90,-,-85.0
15,59,*,885.0
62,27,*,1674.0
10,54,+,64.0
79,67,-,12.0
22,38,+,60.0
6,100,*,600.0
60,61,-,-1.0
59,33,-,26.0
53,40,-,13.0
63,81,*,5103.0
73,20,/,3.65
99,81,*,8019.0
34,68,-,-34.0
54,61,+,115.0
94,2,+,96.0
40,38,/,1.0526315789473684
91,33,-,58.0
3,44,-,-41.0
25,54,+,79.0
47,88,+,135.0
39,68,+,107.0
61,46,/,1.326086956521739
26,68,-,-42.0
31,44,+,75.0
22,80,+,102.0
72,27,+,99.0
8,29,-,-21.0
7,25,/,0.28
34,61,*,2074.0
10,86,+,96.0
26,67,/,0.3880597014925373
87,2,/,43.5
84,16,*,1344.0
94,62,*,5828.0
25,14,+,39.0
78,97,-,-19.0
77,27,+,104.0
61,78,*,4758.0
35,56,*,1960.0
7,6,/,1.1666666666666667
34,97,/,0.35051546391752575
82,34,-,48.0
95,58,-,37.0
83,48,-,35.0
92,47,+,139.0
19,64,*,1216.0
99,69,/,1.434782608695652
18,41,+,59.0
37,74,+,111.0
60,89,*,5340.0
29,93,/,0.3118279569892473
46,17,-,29.0
97,14,+,111.0
23,26,/,0.8846153846153846
67,80,/,0.8375
93,83,-,10.0
32,100,-,-68.0
66,70,+,136.0
15,15,*,225.0
80,92,+,172.0
72,42,-,30.0
44,39,+,83.0
60,33,/,1.8181818181818181
36,95,/,0.37894736842105264
35,99,*,3465.0
44,6,/,7.333333333333333
94,63,*,5922.0
6,6,+,12.0
78,71,*,5538.0
93,76,*,7068.0
76,78,/,0.9743589743589743
52,36,+,88.0
87,15,/,5.8
57,100,-,-43.0
16,24,+,40.0
91,56,+,147.0
59,67,/,0.8805970149253731
15,64,/,0.234375
26,91,/,0.2857142857142857
60,26,*,1560.0
89,20,-,69.0
82,21,-,61.0
37,44,-,-7.0
7,89,+,96.0
61,23,+,84.0
59,10,/,5.9
95,78,+,173.0
22,43,*,946.0
10,32,*,320.0
58,41,/,1.4146341463414633
95,56,/,1.6964285714285714
18,10,/,1.8
87,28,-,59.0
68,99,+,167.0
12,76,*,912.0
17,100,-,-83.0
40,2,*,80.0
36,77,/,0.4675324675324675
37,68,*,2516.0
74,78,/,0.9487179487179487
55,25,-,30.0
9,90,*,810.0
18,98,-,-80.0
5,97,*,485.0
98,62,+,160.0
41,5,-,36.0
79,43,/,1.8372093023255813
56,36,/,1.5555555555555556
70,42,/,1.6666666666666667
88,59,+,147.0
7,30,*,210.0
55,99,+,154.0
93,71,-,22.0
67,73,/,0.9178082191780822
6,15,-,-9.0
41,19,-,22.0
76,47,*,3572.0
53,42,-,11.0
19,65,+,84.0
25,55,/,0.45454545454545453
50,68,/,0.7352941176470589
100,29,-,71.0
91,74,/,1.2297297297297298
26,77,+,103.0
28,75,*,2100.0
33,19,/,1.736842105263158
3,96,*,288.0
81,18,-,63.0
27,38,*,1026.0
27,21,*,567.0
81,82,+,163.0
100,25,/,4.0
70,87,+,157.0
62,34,-,28.0
45,36,*,1620.0
93,34,/,2.735294117647059
94,58,*,5452.0
64,8,-,56.0
78,24,-,54.0
26,100,-,-74.0
20,55,*,1100.0
40,60,-,-20.0
8,88,+,96.0
81,98,-,-17.0
98,58,/,1.6896551724137931
65,34,+,99.0
6,52,-,-46.0
7,7,*,49.0
5,13,-,-8.0
59,34,-,25.0
29,98,+,127.0
95,11,+,106.0
31,41,+,72.0
53,47,-,6.0
36,96,/,0.375
99,51,*,5049.0
1,17,+,18.0
89,48,*,4272.0
85,29,-,56.0
85,76,/,1.118421052631579
81,34,-,47.0
22,85,-,-63.0
98,76,+,174.0
88,55,*,4840.0
17,23,+,40.0
64,5,*,320.0
18,66,*,1188.0
79,76,-,3.0
65,6,/,10.833333333333334
100,90,/,1.1111111111111112
85,37,+,122.0
88,35,/,2.5142857142857142
25,62,-,-37.0
62,68,/,0.9117647058823529
57,53,/,1.0754716981132075
73,97,+,170.0
57,47,/,1.2127659574468086
18,52,/,0.34615384615384615
58,23,-,35.0
91,83,+,174.0
24,15,+,39.0
38,68,+,106.0
76,28,-,48.0
29,30,/,0.9666666666666667
19,26,*,494.0
22,20,*,440.0
8,93,-,-85.0
64,7,+,71.0
50,98,-,-48.0
6,36,/,0.16666666666666666
64,78,/,0.8205128205128205
14,18,+,32.0
35,75,/,0.4666666666666667
30,31,*,930.0
60,93,+,153.0
100,23,*,2300.0
30,96,*,2880.0
21,26,*,546.0
15,54,-,-39.0
16,93,/,0.17204301075268819
97,28,/,3.4642857142857144
25,24,-,1.0
99,84,*,8316.0
19,59,+,78.0
64,54,+,118.0
5,25,+,30.0
43,43,/,1.0
2,95,/,0.021052631578947368
65,56,-,9.0
57,12,+,69.0
81,100,-,-19.0
73,12,/,6.083333333333333
88,19,/,4.631578947368421
20,30,/,0.6666666666666666
35,36,+,71.0
100,93,/,1.075268817204301
88,25,/,3.52
54,76,/,0.7105263157894737
61,26,/,2.3461538461538463
29,11,/,2.6363636363636362
56,18,-,38.0
79,5,*,395.0
24,11,*,264.0
96,60,*,5760.0
63,51,*,3213.0
46,74,-,-28.0
57,71,+,128.0
42,6,/,7.0
70,12,/,5.833333333333333
88,33,+,121.0
2,53,*,106.0
47,13,/,3.6153846153846154
29,23,+,52.0
48,84,*,4032.0
58,99,*,5742.0
100,51,*,5100.0
34,28,/,1.2142857142857142
19,59,*,1121.0
22,80,+,102.0
9,87,-,-78.0
99,20,+,119.0
67,80,+,147.0
34,59,/,0.576271186440678
50,12,*,600.0
39,79,/,0.4936708860759494
83,72,-,11.0
61,42,*,2562.0
39,37,/,1.054054054054054
2,30,*,60.0
47,60,*,2820.0
68,65,*,4420.0
98,56,/,1.75
38,51,/,0.7450980392156863
20,29,-,-9.0
22,62,*,1364.0
9,8,+,17.0
57,65,*,3705.0
39,97,+,136.0
27,99,*,2673.0
53,48,+,101.0
87,88,-,-1.0
33,24,-,9.0
51,28,+,79.0
58,70,-,-12.0
27,34,-,-7.0
53,65,/,0.8153846153846154
79,49,-,30.0
46,59,+,105.0
84,56,*,4704.0
44,74,/,0.5945945945945946
41,77,-,-36.0
28,100,+,128.0
50,35,-,15.0
75,32,/,2.34375
96,76,*,7296.0
64,90,/,0.7111111111111111
46,3,+,49.0
87,42,/,2.0714285714285716
91,17,*,1547.0
20,35,/,0.5714285714285714
46,63,/,0.7301587301587301
70,14,-,56.0
48,52,-,-4.0
98,93,+,191.0
37,62,*,2294.0
88,20,/,4.4
54,48,-,6.0
57,58,-,-1.0
24,11,*,264.0
28,18,-,10.0
7,18,*,126.0
61,88,*,5368.0
36,40,-,-4.0
18,93,/,0.1935483870967742
32,62,+,94.0
89,2,+,91.0
100,2,-,98.0
27,25,*,675.0
44,4,*,176.0
8,11,*,88.0
95,50,-,45.0
41,16,*,656.0
39,8,/,4.875
42,82,/,0.5121951219512195
27,44,/,0.6136363636363636
69,10,-,59.0
41,52,-,-11.0
21,91,/,0.23076923076923078
34,86,+,120.0
39,37,-,2.0
54,75,/,0.72
35,24,/,1.4583333333333333
62,37,/,1.6756756756756757
69,18,/,3.8333333333333335
29,94,*,2726.0
68,75,+,143.0
40,13,+,53.0
48,10,+,58.0
3,56,+,59.0
44,70,+,114.0
59,29,/,2.0344827586206895
25,13,-,12.0
74,6,+,80.0
55,78,+,133.0
76,80,+,156.0
61,38,+,99.0
22,1,-,21.0
33,27,*,891.0
63,82,-,-19.0
69,24,+,93.0
50,49,-,1.0
38,26,*,988.0
33,94,-,-61.0
46,99,+,145.0
12,13,+,25.0
19,60,+,79.0
10,95,/,0.10526315789473684
52,4,+,56.0
17,47,*,799.0
31,82,+,113.0
69,56,-,13.0
1,98,-,-97.0
27,6,-,21.0
15,43,-,-28.0
20,30,/,0.6666666666666666
64,13,+,77.0
21,46,/,0.45652173913043476
40,67,-,-27.0
98,98,-,0.0
93,27,-,66.0
79,96,/,0.8229166666666666
25,16,*,400.0
32,9,-,23.0
50,86,*,4300.0
19,57,-,-38.0
46,31,/,1.4838709677419355
72,97,*,6984.0
72,69,+,141.0
53,54,-,-1.0
74,47,/,1.574468085106383
15,95,+,110.0
89,57,*,5073.0
84,26,-,58.0
95,71,+,166.0
50,72,-,-22.0
64,8,+,72.0
2,1,+,3.0
52,90,-,-38.0
77,13,/,5.923076923076923
35,34,+,69.0
61,98,/,0.6224489795918368
77,23,/,3.347826086956522
19,52,+,71.0
9,33,-,-24.0
8,28,+,36.0
100,78,-,22.0
13,49,*,637.0
60,34,+,94.0
32,48,+,80.0
20,86,/,0.23255813953488372
29,42,/,0.6904761904761905
3,78,-,-75.0
46,16,+,62.0
47,76,+,123.0
6,1,+,7.0
85,73,+,158.0
36,58,*,2088.0
62,20,+,82.0
19,26,-,-7.0
47,79,-,-32.0
96,98,-,-2.0
100,30,+,130.0
44,19,-,25.0
33,37,+,70.0
64,77,+,141.0
93,97,*,9021.0
67,26,-,41.0
22,6,/,3.6666666666666665
54,44,-,10.0
84,57,*,4788.0
9,87,+,96.0
52,59,*,3068.0
89,90,+,179.0
84,62,/,1.3548387096774193
15,30,*,450.0
2,26,*,52.0
25,39,+,64.0
64,71,/,0.9014084507042254
40,9,-,31.0
69,74,/,0.9324324324324325
42,68,/,0.6176470588235294
20,23,*,460.0
77,40,*,3080.0
31,83,-,-52.0
13,68,-,-55.0
79,51,+,130.0
68,85,+,153.0
43,63,-,-20.0
4,88,-,-84.0
61,3,/,20.333333333333332
85,36,*,3060.0
36,4,+,40.0
52,74,*,3848.0
40,92,+,132.0
32,95,*,3040.0
62,28,/,2.2142857142857144
100,99,*,9900.0
31,73,-,-42.0
91,45,*,4095.0
86,88,+,174.0
45,48,-,-3.0
17,12,-,5.0
30,23,+,53.0
89,72,/,1.2361111111111112
33,9,+,42.0
9,41,-,-32.0
95,33,-,62.0
89,71,+,160.0
36,3,*,108.0
37,97,+,134.0
22,34,*,748.0
37,69,/,0.5362318840579711
99,81,-,18.0
29,44,+,73.0
70,53,*,3710.0
36,60,*,2160.0
82,71,*,5822.0
15,25,/,0.6
29,24,-,5.0
85,53,+,138.0
80,42,-,38.0
91,1,*,91.0
71,54,-,17.0
64,10,+,74.0
16,87,*,1392.0
62,62,-,0.0
97,57,/,1.7017543859649122
43,54,-,-11.0
22,96,/,0.22916666666666666
60,2,/,30.0
86,52,+,138.0
59,46,+,105.0
3,6,+,9.0
38,19,-,19.0
58,41,/,1.4146341463414633
45,76,-,-31.0
43,82,+,125.0
65,29,-,36.0
96,98,-,-2.0
25,71,+,96.0
56,14,-,42.0
90,34,-,56.0
91,37,/,2.4594594594594597
64,64,-,0.0
67,93,-,-26.0
73,97,/,0.7525773195876289
84,80,*,6720.0
49,79,*,3871.0
18,90,*,1620.0
20,12,*,240.0
56,49,+,105.0
76,69,+,145.0
26,55,*,1430.0
93,7,-,86.0
78,78,+,156.0
37,21,*,777.0
94,89,-,5.0
56,93,+,149.0
2,86,*,172.0
20,62,+,82.0
31,60,/,0.5166666666666667
8,74,+,82.0
59,2,/,29.5
15,88,-,-73.0
23,17,*,391.0
78,75,+,153.0
29,74,-,-45.0
41,23,*,943.0
11,33,-,-22.0
99,60,*,5940.0
76,89,/,0.8539325842696629
62,62,/,1.0
89,88,*,7832.0
70,12,+,82.0
74,89,+,163.0
73,24,+,97.0
36,24,-,12.0
89,93,/,0.956989247311828
83,54,/,1.537037037037037
77,63,-,14.0
77,30,+,107.0
99,41,*,4059.0
56,19,/,2.9473684210526314
36,76,+,112.0
4,61,/,0.06557377049180328
79,2,/,39.5
70,65,+,135.0
6,99,-,-93.0
57,82,+,139.0
36,24,*,864.0
84,79,-,5.0
61,55,*,3355.0
47,53,-,-6.0
19,73,+,92.0
63,25,+,88.0
52,51,/,1.0196078431372548
29,1,+,30.0
50,24,/,2.0833333333333335
65,2,-,63.0
96,28,/,3.4285714285714284
54,62,-,-8.0
30,52,-,-22.0
35,68,-,-33.0
65,92,*,5980.0
54,35,-,19.0
86,28,/,3.0714285714285716
22,89,-,-67.0
77,56,+,133.0
60,26,-,34.0
15,94,*,1410.0
5,24,-,-19.0
20,59,-,-39.0
72,28,-,44.0
53,42,/,1.2619047619047619
21,92,/,0.22826086956521738
50,46,-,4.0
30,69,/,0.43478260869565216
23,35,/,0.6571428571428571
13,1,+,14.0
78,56,/,1.3928571428571428
40,79,+,119.0
58,73,+,131.0
27,72,*,1944.0
24,58,+,82.0
67,88,+,155.0
88,76,/,1.1578947368421053
13,37,-,-24.0
41,24,+,65.0
54,90,-,-36.0
87,28,+,115.0
30,22,-,8.0
30,87,/,0.3448275862068966
13,87,*,1131.0
11,65,/,0.16923076923076924
37,95,/,0.3894736842105263
26,65,-,-39.0
23,63,*,1449.0
52,40,-,12.0
96,80,+,176.0
66,65,+,131.0
99,37,-,62.0
67,86,+,153.0
18,100,*,1800.0
8,70,/,0.11428571428571428
9,93,-,-84.0
34,93,*,3162.0
2,67,+,69.0
91,87,-,4.0
2,37,-,-35.0
26,80,*,2080.0
93,19,-,74.0
91,100,/,0.91
29,63,+,92.0
96,62,*,5952.0
19,63,-,-44.0
98,81,-,17.0
48,96,-,-48.0
99,43,*,4257.0
71,70,-,1.0
72,89,-,-17.0
67,91,-,-24.0
15,47,+,62.0
34,62,-,-28.0
7,22,+,29.0
19,77,-,-58.0
99,73,*,7227.0
14,18,*,252.0
67,74,/,0.9054054054054054
75,100,+,175.0
31,96,+,127.0
52,45,+,97.0
61,1,-,60.0
14,59,/,0.23728813559322035
14,5,*,70.0
74,49,+,123.0
50,58,*,2900.0
82,40,-,42.0
29,85,+,114.0
37,10,+,47.0
18,21,+,39.0
88,37,*,3256.0
28,20,-,8.0
8,6,+,14.0
33,36,+,69.0
93,26,-,67.0
65,15,+,80.0
72,18,-,54.0
34,86,-,-52.0
48,29,/,1.6551724137931034
11,29,*,319.0
81,45,-,36.0
80,69,+,149.0
49,49,*,2401.0
21,67,/,0.31343283582089554
28,9,-,19.0
24,73,-,-49.0
59,7,-,52.0
81,73,*,5913.0
18,26,*,468.0
83,5,-,78.0
5,6,*,30.0
22,98,*,2156.0
97,6,/,16.166666666666668
30,92,-,-62.0
77,11,*,847.0
75,44,/,1.7045454545454546
47,27,+,74.0
40,47,+,87.0
50,70,+,120.0
16,34,+,50.0
8,28,*,224.0
77,89,-,-12.0
75,14,-,61.0
99,32,/,3.09375
67,73,*,4891.0
88,43,-,45.0
47,89,/,0.5280898876404494
31,28,/,1.1071428571428572
38,73,+,111.0
6,22,*,132.0
100,12,/,8.333333333333334
37,97,-,-60.0
27,91,*,2457.0
36,9,+,45.0
54,50,/,1.08
3,49,/,0.061224489795918366
52,92,*,4784.0
8,3,*,24.0
37,75,*,2775.0
51,91,+,142.0
40,79,+,119.0
14,9,*,126.0
53,23,*,1219.0
22,78,/,0.28205128205128205
71,6,/,11.833333333333334
59,42,-,17.0
48,46,*,2208.0
77,72,+,149.0
23,56,*,1288.0
11,60,/,0.18333333333333332
45,36,/,1.25
68,45,+,113.0
12,74,*,888.0
7,4,+,11.0
62,65,*,4030.0
89,66,/,1.3484848484848484
76,97,+,173.0
26,4,/,6.5
28,33,+,61.0
63,50,-,13.0
13,68,+,81.0
41,44,*,1804.0
30,8,/,3.75
53,42,/,1.2619047619047619
98,14,*,1372.0
67,48,/,1.3958333333333333
78,88,*,6864.0
74,36,*,2664.0
22,96,-,-74.0
86,80,-,6.0
11,19,-,-8.0
91,37,*,3367.0
35,19,-,16.0
68,9,/,7.555555555555555
64,51,/,1.2549019607843137
99,71,+,170.0
80,39,+,119.0
97,18,/,5.388888888888889
